point_id;point_type_id;station_abbr;postal_code;point_name;point_type_de;point_type_fr;point_type_it;point_type_en;point_height_masl;point_coordinates_lv95_east;point_coordinates_lv95_north;point_coordinates_wgs84_lat;point_coordinates_wgs84_lon
107600;2;;1076;Ferlens VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;744.0;2550039.0;1159897.0;46.588472;6.786736
107700;2;;1077;Servion;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;738.0;2549647.0;1158134.0;46.572583;6.781817
107800;2;;1078;Essertes;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;746.0;2550042.0;1156939.0;46.561864;6.787097
108000;2;;1080;Les Cullayes;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;835.0;2547567.0;1158235.0;46.573333;6.754672
108100;2;;1081;Montpreveyres;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;806.0;2546449.0;1159184.0;46.581781;6.739981
108200;2;;1082;Corcelles-le-Jorat;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;800.0;2546474.0;1161760.0;46.604953;6.740006
108300;2;;1083;Mézières VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;737.0;2548820.0;1160542.0;46.594181;6.770761
108400;2;;1084;Carrouge VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;728.0;2548886.0;1161463.0;46.602469;6.771519
108500;2;;1085;Vulliens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;703.0;2550509.0;1163931.0;46.624794;6.792436
108800;2;;1088;Ropraz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;746.0;2547536.0;1162100.0;46.608097;6.753828
109000;2;;1090;La Croix (Lutry);Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;618.0;2543434.0;1151834.0;46.515417;6.701547
109100;2;;1091;Grandvaux;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;642.0;2544919.0;1150076.0;46.499728;6.721106
109101;2;;1091;Aran;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;636.0;2544318.0;1150510.0;46.503581;6.713225
109103;2;;1091;Chenaux;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;540.0;2545515.0;1149579.0;46.495306;6.728928
109200;2;;1092;Belmont-sur-Lausanne;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;639.0;2541777.0;1152506.0;46.521319;6.679872
109300;2;;1093;La Conversion;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;558.0;2542156.0;1151724.0;46.514319;6.684908
109400;2;;1094;Paudex;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;390.0;2541209.0;1150869.0;46.506544;6.672678
109500;2;;1095;Lutry;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;392.0;2542293.0;1150691.0;46.505039;6.686822
109600;2;;1096;Cully;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;399.0;2545280.0;1148935.0;46.489494;6.725944
109602;2;;1096;Villette (Lavaux);Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;386.0;2544020.0;1149484.0;46.494328;6.709467
109700;2;;1097;Riex;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;481.0;2546092.0;1149489.0;46.494542;6.736453
109800;2;;1098;Epesses;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;460.0;2546961.0;1149144.0;46.491508;6.747811
111000;2;;1110;Morges;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;390.0;2527609.0;1151777.0;46.513381;6.495364
111200;2;;1112;Echichens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;469.0;2527853.0;1153281.0;46.526936;6.498308
111300;2;;1113;St-Saphorin-sur-Morges;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;530.0;2527002.0;1155473.0;46.546561;6.486872
111400;2;;1114;Colombier VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;532.0;2525758.0;1156590.0;46.556469;6.470475
111500;2;;1115;Vullierens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;528.0;2526791.0;1158586.0;46.574539;6.483628
111600;2;;1116;Cottens VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;579.0;2524581.0;1158510.0;46.573608;6.454814
111700;2;;1117;Grancy;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;582.0;2525367.0;1160622.0;46.592694;6.464722
112100;2;;1121;Bremblens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;466.0;2529270.0;1155481.0;46.546875;6.516439
112200;2;;1122;Romanel-sur-Morges;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;425.0;2529723.0;1157023.0;46.560794;6.522108
112300;2;;1123;Aclens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;455.0;2529130.0;1157813.0;46.567836;6.514256
112400;2;;1124;Gollion;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;500.0;2528688.0;1159688.0;46.584656;6.5082
112500;2;;1125;Monnaz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;484.0;2526424.0;1153488.0;46.528642;6.479653
112600;2;;1126;Vaux-sur-Morges;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;514.0;2525282.0;1154413.0;46.536836;6.464619
112700;2;;1127;Clarmont;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;527.0;2524148.0;1155559.0;46.547017;6.44965
112800;2;;1128;Reverolle;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;590.0;2523226.0;1154991.0;46.541803;6.437725
113100;2;;1131;Tolochenaz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;393.0;2526219.0;1150369.0;46.500564;6.477478
113200;2;;1132;Lully VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;425.0;2525206.0;1150929.0;46.505489;6.464194
113400;2;;1134;Vufflens-le-Château;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;484.0;2525729.0;1153259.0;46.526506;6.470631
113402;2;;1134;Chigny;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;400.0;2526413.0;1152235.0;46.517369;6.479708
113500;2;;1135;Denens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;496.0;2524635.0;1152346.0;46.518169;6.456525
113600;2;;1136;Bussy-Chardonney;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;522.0;2523602.0;1153638.0;46.529675;6.44285
114100;2;;1141;Sévery;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;608.0;2523382.0;1158747.0;46.575606;6.439133
114200;2;;1142;Pampigny;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;656.0;2522483.0;1159343.0;46.580861;6.427308
114300;2;;1143;Apples;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;630.0;2522666.0;1156282.0;46.55335;6.430208
114400;2;;1144;Ballens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;708.0;2518455.0;1156342.0;46.553389;6.375294
114500;2;;1145;Bière;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;691.0;2515491.0;1154570.0;46.537083;6.336972
114600;2;;1146;Mollens VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;744.0;2517515.0;1159034.0;46.577489;6.362556
114700;2;;1147;Montricher;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;749.0;2518595.0;1161522.0;46.6;6.376206
114800;2;;1148;L'Isle;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;661.0;2521514.0;1163747.0;46.620361;6.413917
114802;2;;1148;Mauraz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;636.0;2522141.0;1162122.0;46.605819;6.422378
114803;2;;1148;Villars-Bozon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;658.0;2520986.0;1162173.0;46.606142;6.407294
114804;2;;1148;Cuarnens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;622.0;2523374.0;1164243.0;46.625039;6.438117
114805;2;;1148;Mont-la-Ville;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;863.0;2520839.0;1166574.0;46.645711;6.404619
114806;2;;1148;La Praz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;871.0;2522581.0;1168940.0;46.667197;6.426972
114807;2;;1148;Chavannes-le-Veyron;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;611.0;2524380.0;1162188.0;46.606669;6.451589
114808;2;;1148;Moiry VD;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;625.0;2524582.0;1166878.0;46.648878;6.453456
114809;2;;1148;La Coudre;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;833.0;2520687.0;1165795.0;46.638686;6.402769
114900;2;;1149;Berolle;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;759.0;2515525.0;1157002.0;46.558961;6.336969
116200;2;;1162;St-Prex;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;404.0;2524303.0;1148213.0;46.480958;6.452875
116300;2;;1163;Etoy;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;435.0;2521594.0;1148395.0;46.482283;6.417569
116400;2;;1164;Buchillon;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;401.0;2521757.0;1147032.0;46.470042;6.419922
116500;2;;1165;Allaman;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;409.0;2519834.0;1147143.0;46.470814;6.394869
116600;2;;1166;Perroy;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;416.0;2517548.0;1147019.0;46.469419;6.365131
116700;2;;1167;Lussy-sur-Morges;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;455.0;2524135.0;1150683.0;46.503156;6.450281
116800;2;;1168;Villars-sous-Yens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;487.0;2522560.0;1151584.0;46.511081;6.429614
116900;2;;1169;Yens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;564.0;2521748.0;1152600.0;46.520125;6.418864
117000;2;;1170;Aubonne;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;501.0;2519602.0;1149581.0;46.492714;6.391425
117200;2;;1172;Bougy-Villars;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;563.0;2516776.0;1148187.0;46.479831;6.354872
117300;2;;1173;Féchy;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;444.0;2518071.0;1148154.0;46.479694;6.371739
117400;2;;1174;Montherod;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;594.0;2517643.0;1150317.0;46.499097;6.365781
117402;2;;1174;Pizy;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;648.0;2516589.0;1149448.0;46.49115;6.352208
117500;2;;1175;Lavigny;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;519.0;2520773.0;1150610.0;46.502108;6.4065
117600;2;;1176;St-Livres;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;604.0;2519295.0;1151278.0;46.507942;6.387131
118000;2;;1180;Rolle;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;391.0;2515196.0;1145818.0;46.458325;6.334733
118002;2;;1180;Tartegnin;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;499.0;2513734.0;1146772.0;46.466719;6.315525
118200;2;;1182;Gilly;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;484.0;2512334.0;1145832.0;46.458081;6.297481
118300;2;;1183;Bursins;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;462.0;2511719.0;1145094.0;46.451364;6.289617
118400;2;;1184;Luins;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;435.0;2510575.0;1144082.0;46.442108;6.274925
118401;2;;1184;Vinzel;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;443.0;2511017.0;1144625.0;46.447053;6.280569
118500;2;;1185;Mont-sur-Rolle;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;398.0;2516089.0;1146617.0;46.465622;6.346211
118600;2;;1186;Essertines-sur-Rolle;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;723.0;2513916.0;1149413.0;46.490497;6.317403
118700;2;;1187;St-Oyens;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;728.0;2513078.0;1150215.0;46.497603;6.306339
118800;2;;1188;Gimel;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;733.0;2513253.0;1151669.0;46.510703;6.308347
118802;2;;1188;St-George;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;925.0;2509745.0;1152134.0;46.514422;6.262556
118900;2;;1189;Saubraz;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;685.0;2514889.0;1152005.0;46.513936;6.329597
119502;2;;1195;Dully;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;421.0;2512315.0;1142967.0;46.432308;6.297775
119503;2;;1195;Bursinel;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;430.0;2513020.0;1144151.0;46.44305;6.306725
119600;2;;1196;Gland;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;417.0;2510122.0;1141781.0;46.42135;6.269475
119700;2;;1197;Prangins;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;420.0;2508484.0;1139097.0;46.396989;6.2487
120100;2;;1201;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;381.0;2500069.0;1118423.0;46.209839;6.143739
120200;2;;1202;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;406.0;2499550.0;1119128.0;46.216103;6.136864
120300;2;;1203;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;414.0;2498633.0;1118275.0;46.208292;6.125169
120400;2;;1204;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;394.0;2500232.0;1117567.0;46.202164;6.146033
120500;2;;1205;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;376.0;2499796.0;1116844.0;46.195594;6.140542
120600;2;;1206;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;420.0;2501060.0;1116410.0;46.191878;6.157006
120700;2;;1207;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;379.0;2501344.0;1117648.0;46.203056;6.160422
120800;2;;1208;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;415.0;2501801.0;1117062.0;46.197853;6.166464
120900;2;;1209;Genève;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;448.0;2498619.0;1119855.0;46.222503;6.124644
121200;2;;1212;Grand-Lancy;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;397.0;2498338.0;1114702.0;46.176111;6.122122
121300;2;;1213;Petit-Lancy;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;421.0;2497867.0;1116383.0;46.191158;6.115658
121303;2;;1213;Onex;Zentrum Postleitzahl;Centre code postal;Centro codice postale;Postal code center;421.0;2496813.0;1115995.0;46.187508;6.102092
